                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    108,               0.021815,               0.024938,              0.0097114,                      0,                0.98944,                0.97115,                0.99402,                0.87431,                 0.9779,                0.95923,                0.98048,                0.67983,               0.014355,               0.011565,               0.002469,                      0,               0.005185,               0.005185,               0.005185
                    109,               0.022258,               0.026849,               0.010148,                      0,                0.98852,                0.96795,                0.99335,                0.88357,                0.97878,                0.95637,                0.97941,                0.67665,               0.014083,               0.011472,               0.002473,                      0,                0.00514,                0.00514,                0.00514
                    110,               0.022127,               0.025358,               0.010229,                      0,                0.99091,                0.97738,                0.99415,                0.88041,                0.98189,                0.96748,                0.98411,                 0.6856,               0.013971,                0.01111,              0.0024179,                      0,               0.005095,               0.005095,               0.005095
                    111,               0.021709,               0.025358,              0.0099539,                      0,                0.98598,                0.97502,                0.99405,                0.88214,                0.97838,                0.95981,                0.98173,                0.68912,                0.01386,               0.011193,              0.0024166,                      0,                0.00505,                0.00505,                0.00505
                    112,               0.022148,               0.025537,               0.010303,                      0,                0.98523,                0.97434,                0.99368,                0.88591,                0.97338,                0.96089,                  0.981,                0.69817,               0.013727,               0.010934,              0.0023441,                      0,               0.005005,               0.005005,               0.005005
                    113,               0.021307,               0.025142,              0.0099871,                      0,                0.98634,                0.98683,                0.99462,                   0.89,                0.97546,                0.97413,                0.98614,                0.69492,               0.013678,               0.011112,              0.0023526,                      0,                0.00496,                0.00496,                0.00496
                    114,                0.02219,               0.025337,              0.0099589,                      0,                0.98786,                0.98115,                0.99445,                0.89007,                0.97946,                0.96632,                0.98318,                0.69607,                0.01386,               0.011237,              0.0023684,                      0,               0.004915,               0.004915,               0.004915
                    115,               0.021236,               0.024318,              0.0097553,                      0,                0.98954,                0.98063,                0.99421,                 0.8935,                0.97804,                0.96795,                0.98253,                0.70015,               0.013363,               0.010699,              0.0022901,                      0,                0.00487,                0.00487,                0.00487
                    116,               0.021085,               0.024234,              0.0099353,                      0,                0.98632,                0.97832,                0.99355,                0.89417,                 0.9744,                0.96844,                0.98312,                0.69834,               0.013428,               0.010798,               0.002289,                      0,               0.004825,               0.004825,               0.004825
                    117,               0.021655,               0.024843,              0.0098988,                      0,                0.98721,                  0.982,                0.99428,                0.88556,                0.97631,                0.97116,                0.98396,                0.69721,               0.013705,               0.011068,              0.0023477,                      0,                0.00478,                0.00478,                0.00478
                    118,               0.021604,               0.025229,               0.010084,                      0,                0.99078,                0.97974,                0.99403,                 0.8985,                0.97719,                0.96922,                0.98315,                0.70343,               0.013314,               0.010659,              0.0022834,                      0,               0.004735,               0.004735,               0.004735
                    119,               0.021231,               0.025081,               0.010072,                      0,                0.98393,                0.98098,                 0.9942,                0.89456,                 0.9772,                0.96371,                0.98278,                0.69687,               0.013399,               0.010933,              0.0023064,                      0,                0.00469,                0.00469,                0.00469
                    120,               0.021061,               0.024633,              0.0097298,                      0,                0.99287,                0.98414,                0.99474,                0.90118,                0.97867,                 0.9689,                 0.9818,                0.71473,               0.013093,                0.01051,              0.0022264,                      0,               0.004645,               0.004645,               0.004645
                    121,               0.020921,               0.024669,              0.0097548,                      0,                0.98118,                0.98068,                0.99396,                0.89362,                0.97285,                0.96237,                0.98072,                0.69123,               0.013409,               0.010931,              0.0023176,                      0,                 0.0046,                 0.0046,                 0.0046
                    122,               0.021158,               0.024347,              0.0098822,                      0,                 0.9858,                0.98209,                 0.9938,                0.89551,                 0.9758,                0.96911,                0.98464,                0.70199,               0.013171,               0.010686,              0.0022725,                      0,               0.004555,               0.004555,               0.004555
                    123,               0.021558,               0.024271,              0.0096658,                      0,                0.98162,                0.97738,                0.99379,                0.89613,                0.97061,                0.96477,                0.98223,                0.69487,               0.012995,               0.010531,              0.0022621,                      0,                0.00451,                0.00451,                0.00451
                    124,               0.020146,               0.024393,               0.009613,                      0,                0.98815,                0.98277,                0.99443,                0.90744,                0.98702,                0.96773,                0.98525,                0.71608,               0.012565,               0.010331,                0.00218,                      0,               0.004465,               0.004465,               0.004465
                    125,               0.020903,               0.023586,              0.0097625,                      0,                0.99313,                0.97879,                0.99417,                 0.8959,                0.98373,                0.96876,                0.98709,                0.71033,               0.012835,               0.010445,              0.0022779,                      0,                0.00442,                0.00442,                0.00442
                    126,               0.020492,                0.02385,              0.0094536,                      0,                0.98859,                0.97985,                 0.9941,                0.89786,                0.98147,                 0.9733,                0.98698,                0.71153,                0.01286,               0.010566,              0.0022613,                      0,               0.004375,               0.004375,               0.004375
                    127,               0.020279,               0.023926,               0.009597,                      0,                0.98728,                0.98398,                0.99455,                0.90099,                0.97536,                 0.9722,                0.98446,                0.70936,               0.012837,               0.010487,              0.0022511,                      0,                0.00433,                0.00433,                0.00433
                    128,               0.021141,               0.024191,              0.0096509,                      0,                0.98789,                0.98492,                0.99458,                0.90365,                0.97969,                0.97726,                0.99065,                0.71253,               0.012598,               0.010267,              0.0021991,                      0,               0.004285,               0.004285,               0.004285
                    129,               0.020678,               0.024131,              0.0091715,                      0,                0.99334,                 0.9846,                0.99447,                0.90885,                0.98521,                0.97327,                 0.9886,                0.71973,               0.012382,               0.010089,               0.002178,                      0,                0.00424,                0.00424,                0.00424
                    130,               0.020653,               0.024079,              0.0095646,                      0,                0.99333,                0.98249,                0.99456,                0.90676,                0.98684,                0.97361,                 0.9843,                0.71983,                 0.0124,               0.010147,              0.0021983,                      0,               0.004195,               0.004195,               0.004195
                    131,               0.020633,               0.024177,              0.0097651,                      0,                0.99413,                0.98445,                0.99463,                0.90553,                0.98592,                0.97549,                0.98911,                 0.7243,               0.012552,               0.009901,              0.0021807,                      0,                0.00415,                0.00415,                0.00415
                    132,                0.02091,               0.023681,              0.0096221,                      0,                0.99136,                0.98775,                0.99472,                 0.9091,                0.98616,                0.97404,                0.98737,                0.72564,               0.012555,               0.010039,              0.0021414,                      0,               0.004105,               0.004105,               0.004105
                    133,               0.020009,               0.023504,              0.0096452,                      0,                   0.99,                0.98006,                 0.9944,                0.90702,                0.98341,                0.96984,                0.98682,                0.72297,               0.012676,              0.0099666,              0.0022095,                      0,                0.00406,                0.00406,                0.00406
                    134,               0.020814,               0.023106,              0.0090548,                      0,                0.98863,                0.98356,                 0.9946,                0.90581,                0.98619,                 0.9722,                0.98827,                0.72971,               0.012585,               0.010034,              0.0022193,                      0,               0.004015,               0.004015,               0.004015
                    135,               0.020763,               0.023517,              0.0094917,                      0,                0.99138,                0.98351,                0.99458,                0.90299,                0.98314,                0.96795,                0.98595,                0.72213,                0.01253,               0.010106,              0.0021792,                      0,                0.00397,                0.00397,                0.00397
                    136,               0.020527,               0.024152,              0.0094528,                      0,                 0.9965,                0.98303,                0.99482,                 0.9103,                0.98566,                0.97181,                0.98741,                0.73073,               0.012295,              0.0098977,              0.0021158,                      0,               0.003925,               0.003925,               0.003925
                    137,               0.020152,                0.02344,               0.009251,                      0,                0.98691,                0.98822,                0.99474,                0.90756,                0.98104,                0.97543,                0.98791,                0.72803,               0.012268,               0.010002,              0.0021359,                      0,                0.00388,                0.00388,                0.00388
                    138,               0.020466,               0.022949,              0.0091779,                      0,                0.98742,                0.98775,                 0.9947,                0.90964,                0.97565,                0.97597,                 0.9836,                0.72406,               0.012247,              0.0098916,              0.0021342,                      0,               0.003835,               0.003835,               0.003835
                    139,               0.020072,               0.023476,              0.0093871,                      0,                0.98584,                0.98402,                0.99459,                0.91183,                0.97452,                0.97334,                0.98362,                0.73011,               0.012393,               0.010033,              0.0021391,                      0,                0.00379,                0.00379,                0.00379
                    140,               0.020506,               0.023278,              0.0094147,                      0,                 0.9915,                0.98935,                0.99483,                0.91216,                0.98294,                0.97408,                0.98692,                0.73353,               0.012159,              0.0098845,              0.0021108,                      0,               0.003745,               0.003745,               0.003745
                    141,                0.02012,               0.023145,              0.0091916,                      0,                0.99206,                0.97691,                0.99444,                0.91104,                0.98133,                0.96604,                0.98281,                0.72753,               0.012324,              0.0098154,              0.0021368,                      0,                 0.0037,                 0.0037,                 0.0037
                    142,               0.019663,               0.022864,              0.0089471,                      0,                0.99383,                0.98603,                0.99483,                0.91382,                0.98472,                0.97178,                0.98737,                0.73696,               0.012092,              0.0096682,              0.0020919,                      0,               0.003655,               0.003655,               0.003655
                    143,               0.019648,               0.023112,              0.0088398,                      0,                0.99099,                0.98475,                0.99458,                 0.9115,                0.98004,                0.97197,                 0.9853,                0.72983,               0.012158,              0.0096854,              0.0021109,                      0,                0.00361,                0.00361,                0.00361
                    144,               0.020135,               0.023104,              0.0094142,                      0,                0.99148,                0.98745,                0.99475,                0.91713,                0.98263,                0.97644,                0.98942,                 0.7408,               0.011769,              0.0094713,              0.0020488,                      0,               0.003565,               0.003565,               0.003565
                    145,               0.019934,               0.023345,              0.0096208,                      0,                0.99381,                0.98209,                0.99459,                0.91923,                 0.9874,                0.97078,                0.98868,                0.73773,               0.011605,               0.009433,               0.002048,                      0,                0.00352,                0.00352,                0.00352
                    146,               0.019276,               0.023407,              0.0087041,                      0,                0.99177,                0.98351,                0.99474,                0.91854,                0.98248,                0.97803,                0.99101,                0.73807,               0.011625,              0.0094454,               0.002036,                      0,               0.003475,               0.003475,               0.003475
                    147,               0.019267,               0.022754,              0.0091163,                      0,                0.98962,                0.98882,                0.99477,                0.91929,                0.98165,                0.97408,                 0.9853,                0.73972,               0.011595,              0.0096085,              0.0020519,                      0,                0.00343,                0.00343,                0.00343
                    148,               0.019574,               0.022526,              0.0090587,                      0,                 0.9901,                0.98955,                0.99485,                0.91624,                0.98433,                0.97671,                0.98859,                0.73702,               0.011538,              0.0095136,              0.0020802,                      0,               0.003385,               0.003385,               0.003385
                    149,               0.019609,               0.022679,              0.0090929,                      0,                0.98804,                0.98822,                0.99478,                0.91565,                0.98121,                0.97785,                0.99019,                0.74512,               0.011631,              0.0094834,              0.0021007,                      0,                0.00334,                0.00334,                0.00334
                    150,               0.019247,               0.022309,              0.0086267,                      0,                0.99328,                0.98068,                0.99472,                0.91866,                0.98525,                0.97572,                0.99005,                0.73563,               0.011629,              0.0095706,              0.0020929,                      0,               0.003295,               0.003295,               0.003295
                    151,               0.019393,               0.022401,              0.0092642,                      0,                0.98912,                0.98539,                0.99462,                0.91785,                0.98866,                0.97172,                0.99231,                0.74372,                 0.0116,              0.0094498,              0.0020661,                      0,                0.00325,                0.00325,                0.00325
                    152,               0.020059,               0.023018,              0.0091617,                      0,                0.99007,                0.98626,                0.99473,                0.91794,                0.99004,                0.97361,                0.99037,                0.74419,                0.01156,              0.0093849,              0.0020408,                      0,               0.003205,               0.003205,               0.003205
                    153,               0.019703,                 0.0223,               0.009197,                      0,                0.99747,                0.98209,                0.99479,                0.91974,                0.99325,                0.97549,                0.99369,                0.74083,               0.011292,              0.0093803,              0.0020353,                      0,                0.00316,                0.00316,                0.00316
                    154,               0.019506,               0.022831,              0.0088762,                      0,                0.99008,                0.98776,                0.99481,                0.92347,                0.98614,                0.97926,                0.98927,                0.75056,               0.011136,              0.0092097,              0.0020367,                      0,               0.003115,               0.003115,               0.003115
                    155,               0.019202,               0.022425,              0.0087068,                      0,                0.99227,                0.98586,                 0.9946,                0.91719,                0.98467,                0.97738,                0.99024,                0.74582,               0.011519,              0.0094989,              0.0020716,                      0,                0.00307,                0.00307,                0.00307
                    156,               0.018761,               0.022589,              0.0092114,                      0,                0.99415,                0.98633,                0.99466,                0.92113,                0.98338,                0.97568,                 0.9887,                0.74918,               0.011196,                0.00923,              0.0020019,                      0,               0.003025,               0.003025,               0.003025
                    157,               0.019305,               0.021936,              0.0086943,                      0,                0.99028,                0.98775,                0.99467,                0.92591,                0.98615,                0.97301,                0.98808,                0.74563,               0.011052,              0.0092196,              0.0019852,                      0,                0.00298,                0.00298,                0.00298
                    158,               0.018889,               0.021821,              0.0086965,                      0,                 0.9887,                 0.9897,                0.99478,                0.92604,                0.98665,                0.97529,                0.98988,                 0.7486,               0.011031,               0.009132,              0.0019821,                      0,               0.002935,               0.002935,               0.002935
                    159,               0.018215,               0.021479,              0.0086881,                      0,                0.99196,                0.98824,                0.99482,                0.92549,                 0.9844,                0.98133,                 0.9865,                 0.7482,               0.010754,              0.0091392,              0.0019523,                      0,                0.00289,                0.00289,                0.00289
                    160,               0.018605,               0.022186,              0.0087042,                      0,                0.99193,                0.98528,                0.99469,                0.92309,                0.98387,                0.97727,                0.98945,                0.74541,                0.01116,              0.0091739,              0.0020228,                      0,               0.002845,               0.002845,               0.002845
                    161,               0.018509,                0.02205,              0.0085476,                      0,                0.99477,                0.98538,                0.99477,                 0.9266,                0.98761,                0.97635,                0.99143,                0.74815,               0.010966,              0.0090795,                0.00196,                      0,                 0.0028,                 0.0028,                 0.0028
                    162,               0.019071,               0.021624,              0.0087513,                      0,                0.99275,                0.98539,                0.99473,                0.92151,                0.98567,                0.97408,                0.98915,                0.74989,               0.011026,              0.0091091,              0.0019911,                      0,               0.002755,               0.002755,               0.002755
                    163,               0.019022,               0.022089,              0.0086419,                      0,                0.99513,                0.98209,                0.99465,                0.92804,                0.98806,                0.97468,                0.99256,                0.75526,               0.010662,              0.0090039,              0.0019514,                      0,                0.00271,                0.00271,                0.00271
                    164,               0.018835,               0.021821,              0.0087622,                      0,                0.99153,                0.99303,                0.99488,                0.92746,                0.98306,                0.98476,                0.99145,                0.75023,               0.010764,              0.0089568,               0.001943,                      0,               0.002665,               0.002665,               0.002665
                    165,               0.018955,               0.021648,              0.0085091,                      0,                0.99106,                0.99267,                0.99483,                0.92694,                0.98308,                0.98585,                0.99261,                0.75061,               0.010955,              0.0090426,              0.0019533,                      0,                0.00262,                0.00262,                0.00262
                    166,                 0.0192,               0.022671,              0.0093056,                      0,                0.98915,                0.98845,                0.99477,                0.92754,                0.98256,                0.98207,                0.99219,                0.75026,                0.01077,               0.008932,              0.0019387,                      0,               0.002575,               0.002575,               0.002575
                    167,               0.018693,               0.022329,              0.0083132,                      0,                0.99058,                0.99102,                0.99486,                0.92824,                0.98069,                0.98112,                0.99005,                0.75275,               0.010689,               0.008912,              0.0019169,                      0,                0.00253,                0.00253,                0.00253
                    168,               0.019019,               0.021475,              0.0087215,                      0,                0.99375,                0.98586,                0.99478,                0.92844,                0.98434,                0.97759,                 0.9907,                0.75273,               0.010628,              0.0088535,              0.0019574,                      0,               0.002485,               0.002485,               0.002485
                    169,               0.018123,               0.021287,              0.0084881,                      0,                0.99523,                0.98369,                0.99483,                0.93101,                0.98761,                0.97408,                0.99158,                0.75266,               0.010485,              0.0088252,              0.0019184,                      0,                0.00244,                0.00244,                0.00244
                    170,               0.017836,               0.020957,              0.0081072,                      0,                0.99014,                0.99357,                0.99492,                0.93187,                0.98902,                0.97597,                0.99212,                0.75872,               0.010343,              0.0086726,              0.0018839,                      0,               0.002395,               0.002395,               0.002395
                    171,               0.019007,               0.021763,              0.0091869,                      0,                 0.9934,                0.99364,                0.99495,                0.93139,                0.98586,                0.98586,                0.99204,                0.76209,                0.01051,               0.008792,              0.0018889,                      0,                0.00235,                0.00235,                0.00235
                    172,               0.018604,                0.02156,              0.0086157,                      0,                0.99201,                0.99463,                0.99493,                 0.9329,                 0.9859,                0.98851,                0.99397,                0.76031,               0.010507,               0.008831,              0.0018786,                      0,               0.002305,               0.002305,               0.002305
                    173,               0.018499,               0.021292,              0.0086879,                      0,                0.99471,                 0.9901,                0.99491,                0.93006,                0.98865,                0.98522,                0.99411,                0.76382,               0.010515,              0.0086857,              0.0018967,                      0,                0.00226,                0.00226,                0.00226
                    174,               0.018147,               0.021386,              0.0084878,                      0,                0.99502,                0.98728,                0.99482,                0.93129,                0.98623,                 0.9788,                 0.9896,                0.76641,               0.010502,               0.008701,              0.0018917,                      0,               0.002215,               0.002215,               0.002215
                    175,               0.017955,               0.021346,              0.0087002,                      0,                0.99099,                 0.9934,                 0.9949,                0.93274,                0.98442,                0.98292,                0.99187,                0.76817,               0.010409,               0.008637,              0.0018714,                      0,                0.00217,                0.00217,                0.00217
                    176,               0.018332,               0.020518,              0.0084247,                      0,                0.99387,                0.99259,                0.99494,                0.93393,                0.98888,                0.98398,                0.99103,                0.76899,               0.010181,              0.0085672,               0.001835,                      0,               0.002125,               0.002125,               0.002125
                    177,                0.01788,               0.020007,              0.0081012,                      0,                0.99338,                0.98992,                0.99486,                0.93335,                0.98723,                 0.9838,                0.99015,                0.76457,               0.010209,              0.0086799,              0.0018227,                      0,                0.00208,                0.00208,                0.00208
                    178,               0.018444,               0.021815,              0.0086934,                      0,                0.99338,                 0.9893,                0.99486,                0.93662,                0.98845,                0.98256,                0.99397,                0.76894,               0.010048,              0.0085944,              0.0018265,                      0,               0.002035,               0.002035,               0.002035
                    179,               0.018285,               0.021017,              0.0083974,                      0,                0.99199,                0.99211,                0.99488,                0.93499,                 0.9891,                0.98381,                0.99395,                0.77405,               0.010149,              0.0084995,              0.0018235,                      0,                0.00199,                0.00199,                0.00199
                    180,               0.017889,               0.020404,              0.0082402,                      0,                0.98988,                 0.9934,                0.99491,                0.93539,                0.98377,                0.98728,                0.99382,                0.77123,                0.01002,              0.0084943,              0.0018172,                      0,               0.001945,               0.001945,               0.001945
                    181,               0.017718,               0.019865,              0.0080701,                      0,                0.99601,                0.98869,                0.99492,                0.93769,                0.98955,                0.98142,                0.99363,                0.77378,                0.01005,              0.0085058,              0.0018079,                      0,                 0.0019,                 0.0019,                 0.0019
                    182,               0.017613,               0.021044,              0.0084769,                      0,                0.99336,                0.98694,                0.99462,                  0.938,                0.98814,                0.98175,                0.99304,                0.77381,               0.009866,              0.0083682,               0.001785,                      0,               0.001855,               0.001855,               0.001855
                    183,               0.018412,               0.020561,              0.0082457,                      0,                0.99661,                0.98633,                 0.9949,                0.94101,                0.99358,                0.98256,                0.99392,                0.77444,              0.0097722,              0.0083215,              0.0017756,                      0,                0.00181,                0.00181,                0.00181
                    184,                0.01773,               0.020741,                0.00828,                      0,                0.99526,                0.99007,                0.99494,                0.94252,                0.99238,                0.98144,                0.99394,                0.77656,              0.0098363,              0.0084427,              0.0017854,                      0,               0.001765,               0.001765,               0.001765
                    185,               0.017421,               0.020774,              0.0083968,                      0,                0.99587,                0.98775,                0.99491,                0.94156,                0.98826,                0.98398,                0.99404,                0.78258,               0.009863,              0.0083073,              0.0017688,                      0,                0.00172,                0.00172,                0.00172
                    186,               0.017101,               0.019833,              0.0080653,                      0,                0.99667,                0.98839,                0.99491,                0.93992,                 0.9905,                0.98226,                0.99415,                0.77366,              0.0098872,              0.0084194,              0.0017874,                      0,               0.001675,               0.001675,               0.001675
                    187,               0.018179,               0.020486,              0.0083605,                      0,                0.99442,                0.98916,                0.99491,                0.93801,                0.98771,                0.98475,                0.99425,                0.77379,              0.0097551,              0.0082826,              0.0017794,                      0,                0.00163,                0.00163,                0.00163
                    188,                0.01713,               0.020213,              0.0082006,                      0,                0.99292,                0.99165,                0.99491,                0.94017,                0.98632,                0.98505,                0.99433,                0.77658,              0.0095858,              0.0082445,              0.0017646,                      0,               0.001585,               0.001585,               0.001585
                    189,                 0.0179,               0.019968,              0.0080612,                      0,                 0.9948,                0.99089,                0.99493,                0.94132,                0.98912,                0.98524,                0.99449,                0.77969,              0.0096365,               0.008236,              0.0017649,                      0,                0.00154,                0.00154,                0.00154
                    190,               0.017949,               0.021052,              0.0086241,                      0,                0.99668,                0.98893,                0.99492,                0.94059,                0.98929,                0.98303,                 0.9944,                 0.7776,                0.00963,              0.0082374,              0.0017724,                      0,               0.001495,               0.001495,               0.001495
                    191,                 0.0169,               0.020821,              0.0082502,                      0,                0.99771,                 0.9868,                0.99491,                0.94221,                0.99153,                0.98068,                0.99446,                0.78142,              0.0095603,              0.0082152,              0.0017716,                      0,                0.00145,                0.00145,                0.00145
                    192,               0.017831,               0.020472,              0.0083751,                      0,                0.99292,                0.99162,                0.99492,                0.94243,                0.98726,                0.98596,                0.99443,                0.77875,              0.0094389,              0.0082093,              0.0017443,                      0,               0.001405,               0.001405,               0.001405
                    193,                0.01743,               0.020701,              0.0083107,                      0,                0.99527,                0.99119,                0.99496,                0.94252,                0.98771,                0.98496,                0.99416,                0.78344,              0.0094023,              0.0081705,              0.0017296,                      0,                0.00136,                0.00136,                0.00136
                    194,               0.017078,               0.019845,              0.0079618,                      0,                0.99668,                0.98946,                0.99496,                  0.943,                0.99032,                0.98256,                0.99424,                0.78524,              0.0094423,              0.0081415,              0.0017245,                      0,               0.001315,               0.001315,               0.001315
                    195,               0.017645,               0.020299,              0.0083679,                      0,                0.99785,                0.98822,                0.99492,                0.94379,                0.99239,                 0.9828,                0.99441,                0.78856,              0.0093174,              0.0079751,              0.0017065,                      0,                0.00127,                0.00127,                0.00127
                    196,               0.017811,                0.02039,              0.0083154,                      0,                0.99385,                 0.9904,                0.99493,                0.94318,                0.98937,                0.98586,                0.99452,                0.78803,               0.009276,                0.00794,              0.0016983,                      0,               0.001225,               0.001225,               0.001225
                    197,                0.01739,               0.020244,              0.0080717,                      0,                0.99384,                0.98802,                0.99486,                0.94362,                0.98955,                0.98185,                0.99365,                0.78073,              0.0093293,              0.0079647,              0.0017148,                      0,                0.00118,                0.00118,                0.00118
                    198,               0.016877,                0.01981,              0.0078639,                      0,                0.99387,                0.98728,                0.99482,                0.94515,                0.99002,                0.98209,                0.99413,                0.78141,              0.0092341,              0.0079743,              0.0017099,                      0,               0.001135,               0.001135,               0.001135
                    199,               0.017325,               0.019597,              0.0080252,                      0,                0.99088,                 0.9901,                0.99488,                0.94492,                0.98806,                0.98351,                0.99387,                0.78606,              0.0092216,              0.0079804,              0.0017144,                      0,                0.00109,                0.00109,                0.00109
                    201,                0.99783,                0.98822,                0.99492,                0.94398,                0.99239,                0.98283,                0.99441,                0.78856,              0.0093155,               0.007975,              0.0017066,                      0
